year,block,type,treatment,cover_pct,ppt_6mo_prior,ppt_cm_aprmay,ppt_cm_julaug,ppt_cm_gs,ppt_cm_wy,blk_bare,bg_mean_2011,Bare_2011,Herbaceous_2011,Shrub_2011,upwind_bsne,downwind_bsne,accum_bsne,rel_bsne,area_avg_cm2,vert_acc_2017,pg_2017,initial_cover,control_cover,cover_pct_delta,cover_pct_d_yearly,Annual Grasses_t0,Forb_live_t0,Litter_t0,Perennial Grasses - Alive_t0,Annual Grasses_t-1,Forb_live_t-1,Litter_t-1,Perennial Grasses - Alive_t-1
2019,8,Litter,patch-scale,23.7,28.3718,0.9144000000000001,6.9848,5.8418,27.1276,4,0.795,0.122276029,0.860532688,0.017191283,0.3002183462595266,0.3911815457424676,-0.09096319948294118,-2.4543089888060465,NA,126.16435846944432,5.09,10.875,24,12.825,-0.3000000000000007,0,0.7,23.7,7.7,0,0,24.6,6.1
2019,8,Litter,plant- & patch-scale,38.66666667,28.3718,0.9144000000000001,6.9848,5.8418,27.1276,4,0.795,0.122276029,0.860532688,0.017191283,0.4045756358483913,0.3827994891345158,0.021776146713875604,0.2263270817724234,NA,126.16435846944432,2.56,10.875,24,27.791666669999998,14.666666669999998,0,9.555555556,38.66666667,4.666666667,0,7.555555556,25.44444444,4.777777778
2019,8,Perennial Grasses - Alive,control,0,28.3718,0.9144000000000001,6.9848,5.8418,27.1276,4,0.795,0.122276029,0.860532688,0.017191283,0.3800812854979816,0.3720646248987801,0.008016660599201971,0.2724838373201051,NA,126.16435846944432,0,0,0,0,0,0,1.375,24,0,0.125,1.25,27.875,0
2019,8,Perennial Grasses - Alive,plant-scale,1.9,28.3718,0.9144000000000001,6.9848,5.8418,27.1276,4,0.795,0.122276029,0.860532688,0.017191283,0.7221945043940892,0.690106693570546,0.0320878108235431,-2.2386164525001804,NA,126.16435846944432,3.51,0,0,1.9,1.9,0,0.4,16.8,1.9,0.2,0,13.9,3.5
2019,8,Perennial Grasses - Alive,patch-scale,7.7,28.3718,0.9144000000000001,6.9848,5.8418,27.1276,4,0.795,0.122276029,0.860532688,0.017191283,0.3002183462595266,0.3911815457424676,-0.09096319948294118,-2.4543089888060465,NA,126.16435846944432,5.09,0,0,7.7,7.7,0,0.7,23.7,7.7,0,0,24.6,6.1
2019,8,Perennial Grasses - Alive,plant- & patch-scale,4.666666667,28.3718,0.9144000000000001,6.9848,5.8418,27.1276,4,0.795,0.122276029,0.860532688,0.017191283,0.4045756358483913,0.3827994891345158,0.021776146713875604,0.2263270817724234,NA,126.16435846944432,2.56,0,0,4.666666667,4.666666667,0,9.555555556,38.66666667,4.666666667,0,7.555555556,25.44444444,4.777777778
2019,9,Annual Grasses,control,0,27.4598,0.8128,6.2746,5.1824,25.198,10,0.47,0.420656267,0.565223238,0.014120495,1.3966906650876594,2.1495677685518486,-0.7528771034641927,-0.9061263982668191,NA,115.32784401418928,4.1,0,0,0,0,0,1.5,10.3,5.4,0.2,1,8.4,6.2
2019,9,Annual Grasses,plant-scale,0,27.4598,0.8128,6.2746,5.1824,25.198,10,0.47,0.420656267,0.565223238,0.014120495,2.6370470994695974,1.6903580119656723,0.9466890875039242,0.493136075883411,NA,115.32784401418928,3.3,0,0,0,0,0,2,6,3.6,0,1.4,21.9,2.5
2019,9,Annual Grasses,patch-scale,0,27.4598,0.8128,6.2746,5.1824,25.198,10,0.47,0.420656267,0.565223238,0.014120495,0.7395754478881049,0.38182884121569904,0.3577466066724054,1.721403133270369,NA,115.32784401418928,4.6,0,0,0,0,0,1.4,33.8,3.3,0.8,1.4,35.8,5.9
2019,9,Annual Grasses,plant- & patch-scale,0,27.4598,0.8128,6.2746,5.1824,25.198,10,0.47,0.420656267,0.565223238,0.014120495,0.6822943554705664,0.8864397481795635,-0.20414539270899698,-2.049852319822233,NA,115.32784401418928,19.3,0,0,0,0,0,2.4,34.3,23.6,0,0.2,34.4,13.8
2019,9,Forb_live,control,1.5,27.4598,0.8128,6.2746,5.1824,25.198,10,0.47,0.420656267,0.565223238,0.014120495,1.3966906650876594,2.1495677685518486,-0.7528771034641927,-0.9061263982668191,NA,115.32784401418928,4.1,0,1.5,1.5,0,0,1.5,10.3,5.4,0.2,1,8.4,6.2
2019,9,Forb_live,plant-scale,2,27.4598,0.8128,6.2746,5.1824,25.198,10,0.47,0.420656267,0.565223238,0.014120495,2.6370470994695974,1.6903580119656723,0.9466890875039242,0.493136075883411,NA,115.32784401418928,3.3,0,1.5,2,0.5,0,2,6,3.6,0,1.4,21.9,2.5
2019,9,Forb_live,patch-scale,1.4,27.4598,0.8128,6.2746,5.1824,25.198,10,0.47,0.420656267,0.565223238,0.014120495,0.7395754478881049,0.38182884121569904,0.3577466066724054,1.721403133270369,NA,115.32784401418928,4.6,0,1.5,1.4,-0.10000000000000009,0,1.4,33.8,3.3,0.8,1.4,35.8,5.9
2019,9,Forb_live,plant- & patch-scale,2.4,27.4598,0.8128,6.2746,5.1824,25.198,10,0.47,0.420656267,0.565223238,0.014120495,0.6822943554705664,0.8864397481795635,-0.20414539270899698,-2.049852319822233,NA,115.32784401418928,19.3,0,1.5,2.4,0.8999999999999999,0,2.4,34.3,23.6,0,0.2,34.4,13.8
2019,9,Litter,control,10.3,27.4598,0.8128,6.2746,5.1824,25.198,10,0.47,0.420656267,0.565223238,0.014120495,1.3966906650876594,2.1495677685518486,-0.7528771034641927,-0.9061263982668191,NA,115.32784401418928,4.1,1.2,10.3,9.100000000000001,0,0,1.5,10.3,5.4,0.2,1,8.4,6.2
2019,9,Litter,plant-scale,6,27.4598,0.8128,6.2746,5.1824,25.198,10,0.47,0.420656267,0.565223238,0.014120495,2.6370470994695974,1.6903580119656723,0.9466890875039242,0.493136075883411,NA,115.32784401418928,3.3,1.2,10.3,4.8,-4.300000000000001,0,2,6,3.6,0,1.4,21.9,2.5
2019,9,Litter,patch-scale,33.8,27.4598,0.8128,6.2746,5.1824,25.198,10,0.47,0.420656267,0.565223238,0.014120495,0.7395754478881049,0.38182884121569904,0.3577466066724054,1.721403133270369,NA,115.32784401418928,4.6,1.2,10.3,32.599999999999994,23.499999999999996,0,1.4,33.8,3.3,0.8,1.4,35.8,5.9
2019,9,Litter,plant- & patch-scale,34.3,27.4598,0.8128,6.2746,5.1824,25.198,10,0.47,0.420656267,0.565223238,0.014120495,0.6822943554705664,0.8864397481795635,-0.20414539270899698,-2.049852319822233,NA,115.32784401418928,19.3,1.2,10.3,33.099999999999994,23.999999999999996,0,2.4,34.3,23.6,0,0.2,34.4,13.8
2019,9,Perennial Grasses - Alive,control,5.4,27.4598,0.8128,6.2746,5.1824,25.198,10,0.47,0.420656267,0.565223238,0.014120495,1.3966906650876594,2.1495677685518486,-0.7528771034641927,-0.9061263982668191,NA,115.32784401418928,4.1,0,5.4,5.4,0,0,1.5,10.3,5.4,0.2,1,8.4,6.2
2019,9,Perennial Grasses - Alive,plant-scale,3.6,27.4598,0.8128,6.2746,5.1824,25.198,10,0.47,0.420656267,0.565223238,0.014120495,2.6370470994695974,1.6903580119656723,0.9466890875039242,0.493136075883411,NA,115.32784401418928,3.3,0,5.4,3.6,-1.8000000000000003,0,2,6,3.6,0,1.4,21.9,2.5
2019,9,Perennial Grasses - Alive,patch-scale,3.3,27.4598,0.8128,6.2746,5.1824,25.198,10,0.47,0.420656267,0.565223238,0.014120495,0.7395754478881049,0.38182884121569904,0.3577466066724054,1.721403133270369,NA,115.32784401418928,4.6,0,5.4,3.3,-2.1000000000000005,0,1.4,33.8,3.3,0.8,1.4,35.8,5.9
2019,9,Perennial Grasses - Alive,plant- & patch-scale,23.6,27.4598,0.8128,6.2746,5.1824,25.198,10,0.47,0.420656267,0.565223238,0.014120495,0.6822943554705664,0.8864397481795635,-0.20414539270899698,-2.049852319822233,NA,115.32784401418928,19.3,0,5.4,23.6,18.200000000000003,0,2.4,34.3,23.6,0,0.2,34.4,13.8
2019,10,Annual Grasses,control,0,26.3918,0.9144,5.5882000000000005,4.6484000000000005,24.7398,12,0.17,0.48162315,0.502245136,0.016131715,0.6698243513892185,2.095660673770272,-1.4258363223810548,-5.705425654859662,NA,137.52705296,0,0,0,0,0,0,0.7,1.6,0,0.8,0.2,8.4,0
2019,10,Annual Grasses,plant-scale,0,26.3918,0.9144,5.5882000000000005,4.6484000000000005,24.7398,12,0.17,0.48162315,0.502245136,0.016131715,11.156382341753357,4.756282876253204,6.400099465500155,2.435772160773691,NA,137.52705296,0.3,0,0,0,0,0,3.6,10.1,0.5,0.4,3.6,22.6,0.6
2019,10,Annual Grasses,patch-scale,0,26.3918,0.9144,5.5882000000000005,4.6484000000000005,24.7398,12,0.17,0.48162315,0.502245136,0.016131715,0.8148325162288687,0.757216896747996,0.057615619480872494,-2.1690007806793608,NA,137.52705296,0.8,0,0,0,0,0,1.6,28.8,1,0.6,1.9,37.8,1.4
2019,10,Annual Grasses,plant- & patch-scale,0,26.3918,0.9144,5.5882000000000005,4.6484000000000005,24.7398,12,0.17,0.48162315,0.502245136,0.016131715,3.67704076840566,1.768924449354577,1.908116319051094,1.1819351627128867,NA,137.52705296,7.5,0,0,0,0,0,5.3,39.8,11.2,0.6,2.1,45.9,9.2
2019,10,Forb_live,control,0.7,26.3918,0.9144,5.5882000000000005,4.6484000000000005,24.7398,12,0.17,0.48162315,0.502245136,0.016131715,0.6698243513892185,2.095660673770272,-1.4258363223810548,-5.705425654859662,NA,137.52705296,0,0,0.7,0.7,0,0,0.7,1.6,0,0.8,0.2,8.4,0
2019,10,Forb_live,plant-scale,3.6,26.3918,0.9144,5.5882000000000005,4.6484000000000005,24.7398,12,0.17,0.48162315,0.502245136,0.016131715,11.156382341753357,4.756282876253204,6.400099465500155,2.435772160773691,NA,137.52705296,0.3,0,0.7,3.6,2.9000000000000004,0,3.6,10.1,0.5,0.4,3.6,22.6,0.6
2019,10,Forb_live,patch-scale,1.6,26.3918,0.9144,5.5882000000000005,4.6484000000000005,24.7398,12,0.17,0.48162315,0.502245136,0.016131715,0.8148325162288687,0.757216896747996,0.057615619480872494,-2.1690007806793608,NA,137.52705296,0.8,0,0.7,1.6,0.9000000000000001,0,1.6,28.8,1,0.6,1.9,37.8,1.4
2019,10,Forb_live,plant- & patch-scale,5.3,26.3918,0.9144,5.5882000000000005,4.6484000000000005,24.7398,12,0.17,0.48162315,0.502245136,0.016131715,3.67704076840566,1.768924449354577,1.908116319051094,1.1819351627128867,NA,137.52705296,7.5,0,0.7,5.3,4.6,0,5.3,39.8,11.2,0.6,2.1,45.9,9.2
2019,10,Litter,control,1.6,26.3918,0.9144,5.5882000000000005,4.6484000000000005,24.7398,12,0.17,0.48162315,0.502245136,0.016131715,0.6698243513892185,2.095660673770272,-1.4258363223810548,-5.705425654859662,NA,137.52705296,0,0.7,1.6,0.9000000000000001,0,0,0.7,1.6,0,0.8,0.2,8.4,0
2019,10,Litter,plant-scale,10.1,26.3918,0.9144,5.5882000000000005,4.6484000000000005,24.7398,12,0.17,0.48162315,0.502245136,0.016131715,11.156382341753357,4.756282876253204,6.400099465500155,2.435772160773691,NA,137.52705296,0.3,0.7,1.6,9.4,8.5,0,3.6,10.1,0.5,0.4,3.6,22.6,0.6
2019,10,Litter,patch-scale,28.8,26.3918,0.9144,5.5882000000000005,4.6484000000000005,24.7398,12,0.17,0.48162315,0.502245136,0.016131715,0.8148325162288687,0.757216896747996,0.057615619480872494,-2.1690007806793608,NA,137.52705296,0.8,0.7,1.6,28.1,27.2,0,1.6,28.8,1,0.6,1.9,37.8,1.4
2019,10,Litter,plant- & patch-scale,39.8,26.3918,0.9144,5.5882000000000005,4.6484000000000005,24.7398,12,0.17,0.48162315,0.502245136,0.016131715,3.67704076840566,1.768924449354577,1.908116319051094,1.1819351627128867,NA,137.52705296,7.5,0.7,1.6,39.099999999999994,38.199999999999996,0,5.3,39.8,11.2,0.6,2.1,45.9,9.2
2019,10,Perennial Grasses - Alive,control,0,26.3918,0.9144,5.5882000000000005,4.6484000000000005,24.7398,12,0.17,0.48162315,0.502245136,0.016131715,0.6698243513892185,2.095660673770272,-1.4258363223810548,-5.705425654859662,NA,137.52705296,0,0,0,0,0,0,0.7,1.6,0,0.8,0.2,8.4,0
2019,10,Perennial Grasses - Alive,plant-scale,0.5,26.3918,0.9144,5.5882000000000005,4.6484000000000005,24.7398,12,0.17,0.48162315,0.502245136,0.016131715,11.156382341753357,4.756282876253204,6.400099465500155,2.435772160773691,NA,137.52705296,0.3,0,0,0.5,0.5,0,3.6,10.1,0.5,0.4,3.6,22.6,0.6
2019,10,Perennial Grasses - Alive,patch-scale,1,26.3918,0.9144,5.5882000000000005,4.6484000000000005,24.7398,12,0.17,0.48162315,0.502245136,0.016131715,0.8148325162288687,0.757216896747996,0.057615619480872494,-2.1690007806793608,NA,137.52705296,0.8,0,0,1,1,0,1.6,28.8,1,0.6,1.9,37.8,1.4
2019,10,Perennial Grasses - Alive,plant- & patch-scale,11.2,26.3918,0.9144,5.5882000000000005,4.6484000000000005,24.7398,12,0.17,0.48162315,0.502245136,0.016131715,3.67704076840566,1.768924449354577,1.908116319051094,1.1819351627128867,NA,137.52705296,7.5,0,0,11.2,11.2,0,5.3,39.8,11.2,0.6,2.1,45.9,9.2
2019,11,Annual Grasses,control,0,26.4918,0.9652000000000001,5.1558,4.4954,25.399,13,0.12,0.488984553,0.476196505,0.034818942,1.145302642679405,0.930428892936053,0.2148737497433508,0.540469066075044,NA,93.49447232249997,0.7,0,0,0,0,0,0.2,9,0.5,1,0,15.4,0.8
2019,11,Annual Grasses,plant-scale,0,26.4918,0.9652000000000001,5.1558,4.4954,25.399,13,0.12,0.488984553,0.476196505,0.034818942,0.5002938964171344,0.4190090719160817,0.0812848245010533,-0.18442803541670238,NA,93.49447232249997,0.7,0,0,0,0,0,2.6,31.1,0.1,4.2,0.1,17.5,0.1
2019,11,Annual Grasses,patch-scale,0,26.4918,0.9652000000000001,5.1558,4.4954,25.399,13,0.12,0.488984553,0.476196505,0.034818942,1.3389467992617397,1.8682389454423725,-0.5292921461806294,-2.6296422119602267,NA,93.49447232249997,3.7,0,0,0,0,0,0.3,38.5,2.7,3.5,0.8,26.9,2.6
2019,11,Annual Grasses,plant- & patch-scale,0.1,26.4918,0.9652000000000001,5.1558,4.4954,25.399,13,0.12,0.488984553,0.476196505,0.034818942,1.30709194495107,0.9461931517938676,0.36089879315720297,1.2633087897921786,NA,93.49447232249997,4.5,0,0,0.1,0.1,0.1,1.8,44.1,3.2,4.3,0.9,27.5,3.5
2019,11,Forb_live,control,0.2,26.4918,0.9652000000000001,5.1558,4.4954,25.399,13,0.12,0.488984553,0.476196505,0.034818942,1.145302642679405,0.930428892936053,0.2148737497433508,0.540469066075044,NA,93.49447232249997,0.7,0,0.2,0.2,0,0,0.2,9,0.5,1,0,15.4,0.8
2019,11,Forb_live,plant-scale,2.6,26.4918,0.9652000000000001,5.1558,4.4954,25.399,13,0.12,0.488984553,0.476196505,0.034818942,0.5002938964171344,0.4190090719160817,0.0812848245010533,-0.18442803541670238,NA,93.49447232249997,0.7,0,0.2,2.6,2.4,0,2.6,31.1,0.1,4.2,0.1,17.5,0.1
2019,11,Forb_live,patch-scale,0.3,26.4918,0.9652000000000001,5.1558,4.4954,25.399,13,0.12,0.488984553,0.476196505,0.034818942,1.3389467992617397,1.8682389454423725,-0.5292921461806294,-2.6296422119602267,NA,93.49447232249997,3.7,0,0.2,0.3,0.09999999999999998,0,0.3,38.5,2.7,3.5,0.8,26.9,2.6
2019,11,Forb_live,plant- & patch-scale,1.8,26.4918,0.9652000000000001,5.1558,4.4954,25.399,13,0.12,0.488984553,0.476196505,0.034818942,1.30709194495107,0.9461931517938676,0.36089879315720297,1.2633087897921786,NA,93.49447232249997,4.5,0,0.2,1.8,1.6,0.1,1.8,44.1,3.2,4.3,0.9,27.5,3.5
2019,11,Litter,control,9,26.4918,0.9652000000000001,5.1558,4.4954,25.399,13,0.12,0.488984553,0.476196505,0.034818942,1.145302642679405,0.930428892936053,0.2148737497433508,0.540469066075044,NA,93.49447232249997,0.7,0.9,9,8.1,0,0,0.2,9,0.5,1,0,15.4,0.8
2019,11,Litter,plant-scale,31.1,26.4918,0.9652000000000001,5.1558,4.4954,25.399,13,0.12,0.488984553,0.476196505,0.034818942,0.5002938964171344,0.4190090719160817,0.0812848245010533,-0.18442803541670238,NA,93.49447232249997,0.7,0.9,9,30.200000000000003,22.1,0,2.6,31.1,0.1,4.2,0.1,17.5,0.1
2019,11,Litter,patch-scale,38.5,26.4918,0.9652000000000001,5.1558,4.4954,25.399,13,0.12,0.488984553,0.476196505,0.034818942,1.3389467992617397,1.8682389454423725,-0.5292921461806294,-2.6296422119602267,NA,93.49447232249997,3.7,0.9,9,37.6,29.5,0,0.3,38.5,2.7,3.5,0.8,26.9,2.6
2019,11,Litter,plant- & patch-scale,44.1,26.4918,0.9652000000000001,5.1558,4.4954,25.399,13,0.12,0.488984553,0.476196505,0.034818942,1.30709194495107,0.9461931517938676,0.36089879315720297,1.2633087897921786,NA,93.49447232249997,4.5,0.9,9,43.2,35.1,0.1,1.8,44.1,3.2,4.3,0.9,27.5,3.5
2019,11,Perennial Grasses - Alive,control,0.5,26.4918,0.9652000000000001,5.1558,4.4954,25.399,13,0.12,0.488984553,0.476196505,0.034818942,1.145302642679405,0.930428892936053,0.2148737497433508,0.540469066075044,NA,93.49447232249997,0.7,0,0.5,0.5,0,0,0.2,9,0.5,1,0,15.4,0.8
2019,11,Perennial Grasses - Alive,plant-scale,0.1,26.4918,0.9652000000000001,5.1558,4.4954,25.399,13,0.12,0.488984553,0.476196505,0.034818942,0.5002938964171344,0.4190090719160817,0.0812848245010533,-0.18442803541670238,NA,93.49447232249997,0.7,0,0.5,0.1,-0.4,0,2.6,31.1,0.1,4.2,0.1,17.5,0.1
2019,11,Perennial Grasses - Alive,patch-scale,2.7,26.4918,0.9652000000000001,5.1558,4.4954,25.399,13,0.12,0.488984553,0.476196505,0.034818942,1.3389467992617397,1.8682389454423725,-0.5292921461806294,-2.6296422119602267,NA,93.49447232249997,3.7,0,0.5,2.7,2.2,0,0.3,38.5,2.7,3.5,0.8,26.9,2.6
2019,11,Perennial Grasses - Alive,plant- & patch-scale,3.2,26.4918,0.9652000000000001,5.1558,4.4954,25.399,13,0.12,0.488984553,0.476196505,0.034818942,1.30709194495107,0.9461931517938676,0.36089879315720297,1.2633087897921786,NA,93.49447232249997,4.5,0,0.5,3.2,2.7,0.1,1.8,44.1,3.2,4.3,0.9,27.5,3.5
2019,12,Annual Grasses,control,0,27.7368,1.1938,5.0040000000000004,3.9626,26.7712,14,0.12,0.579003831,0.367969349,0.05302682,19.24717314180609,12.205873933185986,7.0412992086201545,1.1070522756175678,NA,137.77369585249994,0,0,0,0,0,0,0.2,0.9,0,0.1,1,6.3,0
2019,12,Annual Grasses,plant-scale,0,27.7368,1.1938,5.0040000000000004,3.9626,26.7712,14,0.12,0.579003831,0.367969349,0.05302682,8.943531397765563,7.328687399064805,1.614843998700757,0.972084879635879,NA,137.77369585249994,1.1,0,0,0,0,0,4.5,7.3,1.2,0.3,4.3,25.7,2.3
2019,12,Annual Grasses,patch-scale,0,27.7368,1.1938,5.0040000000000004,3.9626,26.7712,14,0.12,0.579003831,0.367969349,0.05302682,15.407419642995094,10.141415985625638,5.2660036573695015,0.004778210646977005,NA,137.77369585249994,0,0,0,0,0,0,0.8,13.5,0,0,0.4,31.4,0
2019,12,Annual Grasses,plant- & patch-scale,0,27.7368,1.1938,5.0040000000000004,3.9626,26.7712,14,0.12,0.579003831,0.367969349,0.05302682,16.349571750410583,13.430289601784628,2.9192821486259066,-0.26225674196363297,NA,137.77369585249994,1.1,0,0,0,0,0,0.8,12.8,0.1,0.2,1.3,41.5,2.7
2019,12,Forb_live,control,0.2,27.7368,1.1938,5.0040000000000004,3.9626,26.7712,14,0.12,0.579003831,0.367969349,0.05302682,19.24717314180609,12.205873933185986,7.0412992086201545,1.1070522756175678,NA,137.77369585249994,0,0,0.2,0.2,0,0,0.2,0.9,0,0.1,1,6.3,0
2019,12,Forb_live,plant-scale,4.5,27.7368,1.1938,5.0040000000000004,3.9626,26.7712,14,0.12,0.579003831,0.367969349,0.05302682,8.943531397765563,7.328687399064805,1.614843998700757,0.972084879635879,NA,137.77369585249994,1.1,0,0.2,4.5,4.3,0,4.5,7.3,1.2,0.3,4.3,25.7,2.3
2019,12,Forb_live,patch-scale,0.8,27.7368,1.1938,5.0040000000000004,3.9626,26.7712,14,0.12,0.579003831,0.367969349,0.05302682,15.407419642995094,10.141415985625638,5.2660036573695015,0.004778210646977005,NA,137.77369585249994,0,0,0.2,0.8,0.6000000000000001,0,0.8,13.5,0,0,0.4,31.4,0
2019,12,Forb_live,plant- & patch-scale,0.8,27.7368,1.1938,5.0040000000000004,3.9626,26.7712,14,0.12,0.579003831,0.367969349,0.05302682,16.349571750410583,13.430289601784628,2.9192821486259066,-0.26225674196363297,NA,137.77369585249994,1.1,0,0.2,0.8,0.6000000000000001,0,0.8,12.8,0.1,0.2,1.3,41.5,2.7
2019,12,Litter,control,0.9,27.7368,1.1938,5.0040000000000004,3.9626,26.7712,14,0.12,0.579003831,0.367969349,0.05302682,19.24717314180609,12.205873933185986,7.0412992086201545,1.1070522756175678,NA,137.77369585249994,0,1.2,0.9,-0.29999999999999993,0,0,0.2,0.9,0,0.1,1,6.3,0
2019,12,Litter,plant-scale,7.3,27.7368,1.1938,5.0040000000000004,3.9626,26.7712,14,0.12,0.579003831,0.367969349,0.05302682,8.943531397765563,7.328687399064805,1.614843998700757,0.972084879635879,NA,137.77369585249994,1.1,1.2,0.9,6.1,6.3999999999999995,0,4.5,7.3,1.2,0.3,4.3,25.7,2.3
2019,12,Litter,patch-scale,13.5,27.7368,1.1938,5.0040000000000004,3.9626,26.7712,14,0.12,0.579003831,0.367969349,0.05302682,15.407419642995094,10.141415985625638,5.2660036573695015,0.004778210646977005,NA,137.77369585249994,0,1.2,0.9,12.3,12.6,0,0.8,13.5,0,0,0.4,31.4,0
2019,12,Litter,plant- & patch-scale,12.8,27.7368,1.1938,5.0040000000000004,3.9626,26.7712,14,0.12,0.579003831,0.367969349,0.05302682,16.349571750410583,13.430289601784628,2.9192821486259066,-0.26225674196363297,NA,137.77369585249994,1.1,1.2,0.9,11.600000000000001,11.9,0,0.8,12.8,0.1,0.2,1.3,41.5,2.7
2019,12,Perennial Grasses - Alive,control,0,27.7368,1.1938,5.0040000000000004,3.9626,26.7712,14,0.12,0.579003831,0.367969349,0.05302682,19.24717314180609,12.205873933185986,7.0412992086201545,1.1070522756175678,NA,137.77369585249994,0,0,0,0,0,0,0.2,0.9,0,0.1,1,6.3,0
2019,12,Perennial Grasses - Alive,plant-scale,1.2,27.7368,1.1938,5.0040000000000004,3.9626,26.7712,14,0.12,0.579003831,0.367969349,0.05302682,8.943531397765563,7.328687399064805,1.614843998700757,0.972084879635879,NA,137.77369585249994,1.1,0,0,1.2,1.2,0,4.5,7.3,1.2,0.3,4.3,25.7,2.3
2019,12,Perennial Grasses - Alive,patch-scale,0,27.7368,1.1938,5.0040000000000004,3.9626,26.7712,14,0.12,0.579003831,0.367969349,0.05302682,15.407419642995094,10.141415985625638,5.2660036573695015,0.004778210646977005,NA,137.77369585249994,0,0,0,0,0,0,0.8,13.5,0,0,0.4,31.4,0
2019,12,Perennial Grasses - Alive,plant- & patch-scale,0.1,27.7368,1.1938,5.0040000000000004,3.9626,26.7712,14,0.12,0.579003831,0.367969349,0.05302682,16.349571750410583,13.430289601784628,2.9192821486259066,-0.26225674196363297,NA,137.77369585249994,1.1,0,0,0.1,0.1,0,0.8,12.8,0.1,0.2,1.3,41.5,2.7
2019,13,Annual Grasses,control,0,27.0254,0.8636,4.5722000000000005,3.9626,25.6282,15,0.12,0.607420357,0.329059829,0.063519814,12.986437281721894,1.166260133650121,11.82017714807177,2.672462377026335,NA,187.79210467500002,0,0,0,0,0,0,0,1.8,0,0,0,0.9,0
2019,13,Annual Grasses,plant-scale,0,27.0254,0.8636,4.5722000000000005,3.9626,25.6282,15,0.12,0.607420357,0.329059829,0.063519814,6.9724831298952115,5.730434639339747,1.2420484905554665,1.0832991865980615,NA,187.79210467500002,0.5,0,0,0,0,0,4.4,5.2,1.2,0,9.9,5.7,0.7
2019,13,Annual Grasses,patch-scale,0,27.0254,0.8636,4.5722000000000005,3.9626,25.6282,15,0.12,0.607420357,0.329059829,0.063519814,17.58921086957912,11.009684891576383,6.579525978002736,-0.7748558939896608,NA,187.79210467500002,0.3,0,0,0,0,0,0,16.6,0.7,0,0.2,17.5,0.8
2019,13,Annual Grasses,plant- & patch-scale,0,27.0254,0.8636,4.5722000000000005,3.9626,25.6282,15,0.12,0.607420357,0.329059829,0.063519814,4.991536229510022,10.088064500393676,-5.0965282708836455,-12.056289740433881,NA,187.79210467500002,3.9,0,0,0,0,0,0.8,25.1,11.6,0.2,3,32.8,8.3
2019,13,Forb_live,control,0,27.0254,0.8636,4.5722000000000005,3.9626,25.6282,15,0.12,0.607420357,0.329059829,0.063519814,12.986437281721894,1.166260133650121,11.82017714807177,2.672462377026335,NA,187.79210467500002,0,0,0,0,0,0,0,1.8,0,0,0,0.9,0
2019,13,Forb_live,plant-scale,4.4,27.0254,0.8636,4.5722000000000005,3.9626,25.6282,15,0.12,0.607420357,0.329059829,0.063519814,6.9724831298952115,5.730434639339747,1.2420484905554665,1.0832991865980615,NA,187.79210467500002,0.5,0,0,4.4,4.4,0,4.4,5.2,1.2,0,9.9,5.7,0.7
2019,13,Forb_live,patch-scale,0,27.0254,0.8636,4.5722000000000005,3.9626,25.6282,15,0.12,0.607420357,0.329059829,0.063519814,17.58921086957912,11.009684891576383,6.579525978002736,-0.7748558939896608,NA,187.79210467500002,0.3,0,0,0,0,0,0,16.6,0.7,0,0.2,17.5,0.8
2019,13,Forb_live,plant- & patch-scale,0.8,27.0254,0.8636,4.5722000000000005,3.9626,25.6282,15,0.12,0.607420357,0.329059829,0.063519814,4.991536229510022,10.088064500393676,-5.0965282708836455,-12.056289740433881,NA,187.79210467500002,3.9,0,0,0.8,0.8,0,0.8,25.1,11.6,0.2,3,32.8,8.3
2019,13,Litter,control,1.8,27.0254,0.8636,4.5722000000000005,3.9626,25.6282,15,0.12,0.607420357,0.329059829,0.063519814,12.986437281721894,1.166260133650121,11.82017714807177,2.672462377026335,NA,187.79210467500002,0,0.6,1.8,1.2000000000000002,0,0,0,1.8,0,0,0,0.9,0
2019,13,Litter,plant-scale,5.2,27.0254,0.8636,4.5722000000000005,3.9626,25.6282,15,0.12,0.607420357,0.329059829,0.063519814,6.9724831298952115,5.730434639339747,1.2420484905554665,1.0832991865980615,NA,187.79210467500002,0.5,0.6,1.8,4.6000000000000005,3.4000000000000004,0,4.4,5.2,1.2,0,9.9,5.7,0.7
2019,13,Litter,patch-scale,16.6,27.0254,0.8636,4.5722000000000005,3.9626,25.6282,15,0.12,0.607420357,0.329059829,0.063519814,17.58921086957912,11.009684891576383,6.579525978002736,-0.7748558939896608,NA,187.79210467500002,0.3,0.6,1.8,16,14.8,0,0,16.6,0.7,0,0.2,17.5,0.8
2019,13,Litter,plant- & patch-scale,25.1,27.0254,0.8636,4.5722000000000005,3.9626,25.6282,15,0.12,0.607420357,0.329059829,0.063519814,4.991536229510022,10.088064500393676,-5.0965282708836455,-12.056289740433881,NA,187.79210467500002,3.9,0.6,1.8,24.5,23.3,0,0.8,25.1,11.6,0.2,3,32.8,8.3
2019,13,Perennial Grasses - Alive,control,0,27.0254,0.8636,4.5722000000000005,3.9626,25.6282,15,0.12,0.607420357,0.329059829,0.063519814,12.986437281721894,1.166260133650121,11.82017714807177,2.672462377026335,NA,187.79210467500002,0,0,0,0,0,0,0,1.8,0,0,0,0.9,0
